course_number,TA_name,TA_year,TA_preference,TA_available
MATH:1440:0A02,"64, TA",1,0,1
MATH:1440:0A02,"65, TA",1,0,1
MATH:1440:0A02,"67, TA",1,0,1
MATH:1440:0A02,"69, TA",1,0,1
MATH:1440:0A02,TA 39,6,0,1
MATH:1440:0A04,"02, TA",3,5,1
MATH:1440:0A04,"03, TA",4,2,1
MATH:1440:0A04,"06, TA",2,2,0
MATH:1440:0A04,"08, TA",2,3,0
MATH:1440:0A04,"09, TA",4,4,1
MATH:1440:0A04,"10, TA",3,5,1
MATH:1440:0A04,"14, TA",2,2,0
MATH:1440:0A04,"18, TA",5,3,1
MATH:1440:0A04,"23, TA",4,2,1
MATH:1440:0A04,"25, TA",4,4,1
MATH:1440:0A04,"27, TA",5,5,1
MATH:1440:0A04,"30, TA",4,5,0
MATH:1440:0A04,"31, TA",4,1,1
MATH:1440:0A04,"33, TA",6,5,1
MATH:1440:0A04,"34, TA",5,5,1
MATH:1440:0A04,"35, TA",6,5,1
MATH:1440:0A04,"37, TA",3,4,1
MATH:1440:0A04,"42, TA",3,4,1
MATH:1440:0A04,"43, TA",2,5,0
MATH:1440:0A04,"44, TA (2)",3,4,0
MATH:1440:0A04,"50, TA",2,5,1
MATH:1440:0A04,"68, TA",1,5,0
MATH:1440:0A04,"70, TA",1,4,0
MATH:1440:0A04,"71, TA",1,5,1
MATH:1440:0A04,"01, TA",5,0,1
MATH:1440:0A04,"04, TA",2,0,1
MATH:1440:0A04,"05, TA",3,0,1
MATH:1440:0A04,"07, TA",2,0,1
MATH:1440:0A04,"11, TA",2,0,1
MATH:1440:0A04,"12, TA",4,0,1
MATH:1440:0A04,"13, TA",5,0,1
MATH:1440:0A04,"17, TA",3,0,1
MATH:1440:0A04,"19, TA",4,0,1
MATH:1440:0A04,"21, TA",3,0,1
MATH:1440:0A04,"24, TA",5,0,1
MATH:1440:0A04,"26, TA",2,0,1
MATH:1440:0A04,"32, TA",6,0,1
MATH:1440:0A04,"36, TA",3,0,1
MATH:1440:0A04,"38, TA",6,0,1
MATH:1440:0A04,"45, TA",3,0,1
MATH:1440:0A04,"49, TA",4,0,1
MATH:1440:0A04,"51, TA",3,0,1
MATH:1440:0A04,"52, TA",2,0,1
MATH:1440:0A04,"53, TA",3,0,1
MATH:1440:0A04,"54, TA",1,0,1
MATH:1440:0A04,"55, TA",1,0,1
MATH:1440:0A04,"57, TA",1,0,1
MATH:1440:0A04,"60, TA",1,0,1
MATH:1440:0A04,"61, TA",1,0,1
MATH:1440:0A04,"63, TA",1,0,1
MATH:1440:0A04,"65, TA",1,0,1
MATH:1440:0A04,"66, TA",1,0,1
MATH:1440:0A04,"67, TA",1,0,1
MATH:1440:0A04,"69, TA",1,0,1
MATH:1440:0A04,TA 39,6,0,1
MATH:1440:0A05,"02, TA",3,5,0
MATH:1440:0A05,"03, TA",4,2,1
MATH:1440:0A05,"06, TA",2,2,0
MATH:1440:0A05,"08, TA",2,3,1
MATH:1440:0A05,"09, TA",4,4,0
MATH:1440:0A05,"10, TA",3,5,0
MATH:1440:0A05,"14, TA",2,2,1
MATH:1440:0A05,"18, TA",5,3,1
MATH:1440:0A05,"23, TA",4,2,1
MATH:1440:0A05,"25, TA",4,4,1
MATH:1440:0A05,"27, TA",5,5,1
MATH:1440:0A05,"30, TA",4,5,1
MATH:1440:0A05,"31, TA",4,1,0
MATH:1440:0A05,"33, TA",6,5,1
MATH:1440:0A05,"34, TA",5,5,1
MATH:1440:0A05,"35, TA",6,5,1
MATH:1440:0A05,"37, TA",3,4,1
MATH:1440:0A05,"42, TA",3,4,1
MATH:1440:0A05,"43, TA",2,5,0
MATH:1440:0A05,"44, TA (2)",3,4,1
MATH:1440:0A05,"50, TA",2,5,0
MATH:1440:0A05,"68, TA",1,5,0
MATH:1440:0A05,"70, TA",1,4,1
MATH:1440:0A05,"71, TA",1,5,0
MATH:1440:0A05,"01, TA",5,0,1
MATH:1440:0A05,"12, TA",4,0,1
MATH:1440:0A05,"13, TA",5,0,1
MATH:1440:0A05,"19, TA",4,0,1
MATH:1440:0A05,"20, TA",3,0,1
MATH:1440:0A05,"22, TA",2,0,1
MATH:1440:0A05,"24, TA",5,0,1
MATH:1440:0A05,"29, TA",2,0,1
MATH:1440:0A05,"36, TA",3,0,1
MATH:1440:0A05,"38, TA",6,0,1
MATH:1440:0A05,"40, TA",6,0,1
MATH:1440:0A05,"41, TA",2,0,1
MATH:1440:0A05,"45, TA",3,0,1
MATH:1440:0A05,"46, TA",2,0,1
MATH:1440:0A05,"47, TA",2,0,1
MATH:1440:0A05,"48, TA",2,0,1
MATH:1440:0A05,"49, TA",4,0,1
MATH:1440:0A05,"51, TA",3,0,1
MATH:1440:0A05,"52, TA",2,0,1
MATH:1440:0A05,"53, TA",3,0,1
MATH:1440:0A05,"61, TA",1,0,1
MATH:1440:0A05,"63, TA",1,0,1
MATH:1440:0A05,"64, TA",1,0,1
MATH:1440:0A05,"69, TA",1,0,1
MATH:1440:0A08,"02, TA",3,5,1
MATH:1440:0A08,"03, TA",4,2,1
MATH:1440:0A08,"06, TA",2,2,1
MATH:1440:0A08,"08, TA",2,3,1
MATH:1440:0A08,"09, TA",4,4,1
MATH:1440:0A08,"10, TA",3,5,1
MATH:1440:0A08,"14, TA",2,2,1
MATH:1440:0A08,"18, TA",5,3,1
MATH:1440:0A08,"23, TA",4,2,1
MATH:1440:0A08,"25, TA",4,4,1
MATH:1440:0A08,"27, TA",5,5,1
MATH:1440:0A08,"30, TA",4,5,1
MATH:1440:0A08,"31, TA",4,1,1
MATH:1440:0A08,"33, TA",6,5,1
MATH:1440:0A08,"34, TA",5,5,1
MATH:1440:0A08,"35, TA",6,5,1
MATH:1440:0A08,"37, TA",3,4,1
MATH:1440:0A08,"42, TA",3,4,1
MATH:1440:0A08,"43, TA",2,5,1
MATH:1440:0A08,"44, TA (2)",3,4,1
MATH:1440:0A08,"50, TA",2,5,1
MATH:1440:0A08,"68, TA",1,5,1
MATH:1440:0A08,"70, TA",1,4,1
MATH:1440:0A08,"71, TA",1,5,1
MATH:1440:0A08,"01, TA",5,0,1
MATH:1440:0A08,"04, TA",2,0,1
MATH:1440:0A08,"05, TA",3,0,1
MATH:1440:0A08,"07, TA",2,0,1
MATH:1440:0A08,"11, TA",2,0,1
MATH:1440:0A08,"12, TA",4,0,1
MATH:1440:0A08,"13, TA",5,0,1
MATH:1440:0A08,"15, TA",2,0,1
MATH:1440:0A08,"16, TA",5,0,1
MATH:1440:0A08,"17, TA",3,0,1
MATH:1440:0A08,"19, TA",4,0,1
MATH:1440:0A08,"20, TA",3,0,1
MATH:1440:0A08,"21, TA",3,0,1
MATH:1440:0A08,"22, TA",2,0,1
MATH:1440:0A08,"24, TA",5,0,1
MATH:1440:0A08,"26, TA",2,0,1
MATH:1440:0A08,"28, TA",2,0,1
MATH:1440:0A08,"29, TA",2,0,1
MATH:1440:0A08,"32, TA",6,0,1
MATH:1440:0A08,"36, TA",3,0,1
MATH:1440:0A08,"38, TA",6,0,1
MATH:1440:0A08,"40, TA",6,0,1
MATH:1440:0A08,"41, TA",2,0,1
MATH:1440:0A08,"45, TA",3,0,1
MATH:1440:0A08,"46, TA",2,0,1
MATH:1440:0A08,"47, TA",2,0,1
MATH:1440:0A08,"48, TA",2,0,1
MATH:1440:0A08,"49, TA",4,0,1
MATH:1440:0A08,"51, TA",3,0,1
MATH:1440:0A08,"52, TA",2,0,1
MATH:1440:0A08,"53, TA",3,0,1
MATH:1440:0A08,"54, TA",1,0,1
MATH:1440:0A08,"55, TA",1,0,1
MATH:1440:0A08,"56, TA",1,0,1
MATH:1440:0A08,"57, TA",1,0,1
MATH:1440:0A08,"58, TA",1,0,1
MATH:1440:0A08,"59, TA",1,0,1
MATH:1440:0A08,"60, TA",1,0,1
MATH:1440:0A08,"61, TA",1,0,1
MATH:1440:0A08,"62, TA",1,0,1
MATH:1440:0A08,"63, TA",1,0,1
MATH:1440:0A08,"64, TA",1,0,1
MATH:1440:0A08,"65, TA",1,0,1
MATH:1440:0A08,"67, TA",1,0,1
MATH:1440:0A08,"69, TA",1,0,1
MATH:1440:0A08,TA 39,6,0,1
MATH:1440:0A11,"02, TA",3,5,1
MATH:1440:0A11,"03, TA",4,2,1
MATH:1440:0A11,"06, TA",2,2,1
MATH:1440:0A11,"08, TA",2,3,1
MATH:1440:0A11,"09, TA",4,4,1
MATH:1440:0A11,"10, TA",3,5,1
MATH:1440:0A11,"14, TA",2,2,1
MATH:1440:0A11,"18, TA",5,3,1
MATH:1440:0A11,"23, TA",4,2,1
MATH:1440:0A11,"25, TA",4,4,1
MATH:1440:0A11,"27, TA",5,5,1
MATH:1440:0A11,"30, TA",4,5,1
MATH:1440:0A11,"31, TA",4,1,1
MATH:1440:0A11,"33, TA",6,5,1
MATH:1440:0A11,"34, TA",5,5,1
MATH:1440:0A11,"35, TA",6,5,1
MATH:1440:0A11,"37, TA",3,4,1
MATH:1440:0A11,"42, TA",3,4,1
MATH:1440:0A11,"43, TA",2,5,1
MATH:1440:0A11,"44, TA (2)",3,4,1
MATH:1440:0A11,"50, TA",2,5,1
MATH:1440:0A11,"68, TA",1,5,1
MATH:1440:0A11,"70, TA",1,4,1
MATH:1440:0A11,"71, TA",1,5,1
MATH:1440:0A11,"01, TA",5,0,1
MATH:1440:0A11,"04, TA",2,0,1
MATH:1440:0A11,"05, TA",3,0,1
MATH:1440:0A11,"07, TA",2,0,1
MATH:1440:0A11,"11, TA",2,0,1
MATH:1440:0A11,"12, TA",4,0,1
MATH:1440:0A11,"13, TA",5,0,1
MATH:1440:0A11,"15, TA",2,0,1
MATH:1440:0A11,"16, TA",5,0,1
MATH:1440:0A11,"17, TA",3,0,1
MATH:1440:0A11,"19, TA",4,0,1
MATH:1440:0A11,"20, TA",3,0,1
MATH:1440:0A11,"21, TA",3,0,1
MATH:1440:0A11,"22, TA",2,0,1
MATH:1440:0A11,"24, TA",5,0,1
MATH:1440:0A11,"26, TA",2,0,1
MATH:1440:0A11,"28, TA",2,0,1
MATH:1440:0A11,"29, TA",2,0,1
MATH:1440:0A11,"32, TA",6,0,1
MATH:1440:0A11,"36, TA",3,0,1
MATH:1440:0A11,"38, TA",6,0,1
MATH:1440:0A11,"40, TA",6,0,1
MATH:1440:0A11,"41, TA",2,0,1
MATH:1440:0A11,"45, TA",3,0,1
MATH:1440:0A11,"46, TA",2,0,1
MATH:1440:0A11,"47, TA",2,0,1
MATH:1440:0A11,"48, TA",2,0,1
MATH:1440:0A11,"49, TA",4,0,1
MATH:1440:0A11,"51, TA",3,0,1
MATH:1440:0A11,"52, TA",2,0,1
MATH:1440:0A11,"53, TA",3,0,1
MATH:1440:0A11,"54, TA",1,0,1
MATH:1440:0A11,"55, TA",1,0,1
MATH:1440:0A11,"56, TA",1,0,1
MATH:1440:0A11,"57, TA",1,0,1
MATH:1440:0A11,"58, TA",1,0,1
MATH:1440:0A11,"59, TA",1,0,1
MATH:1440:0A11,"60, TA",1,0,1
MATH:1440:0A11,"61, TA",1,0,1
MATH:1440:0A11,"62, TA",1,0,1
MATH:1440:0A11,"63, TA",1,0,1
MATH:1440:0A11,"64, TA",1,0,1
MATH:1440:0A11,"65, TA",1,0,1
MATH:1440:0A11,"67, TA",1,0,1
MATH:1440:0A11,"69, TA",1,0,1
MATH:1440:0A11,TA 39,6,0,1
MATH:1440:0A12,"02, TA",3,5,1
MATH:1440:0A12,"03, TA",4,2,1
MATH:1440:0A12,"06, TA",2,2,1
MATH:1440:0A12,"08, TA",2,3,1
MATH:1440:0A12,"09, TA",4,4,1
MATH:1440:0A12,"10, TA",3,5,1
MATH:1440:0A12,"14, TA",2,2,1
MATH:1440:0A12,"18, TA",5,3,1
MATH:1440:0A12,"23, TA",4,2,1
MATH:1440:0A12,"25, TA",4,4,1
MATH:1440:0A12,"27, TA",5,5,1
MATH:1440:0A12,"30, TA",4,5,1
MATH:1440:0A12,"31, TA",4,1,1
MATH:1440:0A12,"33, TA",6,5,1
MATH:1440:0A12,"34, TA",5,5,1
MATH:1440:0A12,"35, TA",6,5,1
MATH:1440:0A12,"37, TA",3,4,1
MATH:1440:0A12,"42, TA",3,4,1
MATH:1440:0A12,"43, TA",2,5,1
MATH:1440:0A12,"44, TA (2)",3,4,1
MATH:1440:0A12,"50, TA",2,5,1
MATH:1440:0A12,"68, TA",1,5,1
MATH:1440:0A12,"70, TA",1,4,1
MATH:1440:0A12,"71, TA",1,5,1
MATH:1440:0A12,"01, TA",5,0,1
MATH:1440:0A12,"04, TA",2,0,1
MATH:1440:0A12,"05, TA",3,0,1
MATH:1440:0A12,"07, TA",2,0,1
MATH:1440:0A12,"11, TA",2,0,1
MATH:1440:0A12,"12, TA",4,0,1
MATH:1440:0A12,"13, TA",5,0,1
MATH:1440:0A12,"15, TA",2,0,1
MATH:1440:0A12,"16, TA",5,0,1
MATH:1440:0A12,"17, TA",3,0,1
MATH:1440:0A12,"19, TA",4,0,1
MATH:1440:0A12,"20, TA",3,0,1
MATH:1440:0A12,"21, TA",3,0,1
MATH:1440:0A12,"22, TA",2,0,1
MATH:1440:0A12,"24, TA",5,0,1
MATH:1440:0A12,"26, TA",2,0,1
MATH:1440:0A12,"28, TA",2,0,1
MATH:1440:0A12,"29, TA",2,0,1
MATH:1440:0A12,"32, TA",6,0,1
MATH:1440:0A12,"36, TA",3,0,1
MATH:1440:0A12,"38, TA",6,0,1
MATH:1440:0A12,"40, TA",6,0,1
MATH:1440:0A12,"41, TA",2,0,1
MATH:1440:0A12,"45, TA",3,0,1
MATH:1440:0A12,"46, TA",2,0,1
MATH:1440:0A12,"47, TA",2,0,1
MATH:1440:0A12,"48, TA",2,0,1
MATH:1440:0A12,"49, TA",4,0,1
MATH:1440:0A12,"51, TA",3,0,1
MATH:1440:0A12,"52, TA",2,0,1
MATH:1440:0A12,"53, TA",3,0,1
MATH:1440:0A12,"54, TA",1,0,1
MATH:1440:0A12,"55, TA",1,0,1
MATH:1440:0A12,"56, TA",1,0,1
MATH:1440:0A12,"57, TA",1,0,1
MATH:1440:0A12,"58, TA",1,0,1
MATH:1440:0A12,"59, TA",1,0,1
MATH:1440:0A12,"60, TA",1,0,1
MATH:1440:0A12,"61, TA",1,0,1
MATH:1440:0A12,"62, TA",1,0,1
MATH:1440:0A12,"63, TA",1,0,1
MATH:1440:0A12,"64, TA",1,0,1
MATH:1440:0A12,"65, TA",1,0,1
MATH:1440:0A12,"67, TA",1,0,1
MATH:1440:0A12,"69, TA",1,0,1
MATH:1440:0A12,TA 39,6,0,1
MATH:1440:0A16,"02, TA",3,5,1
MATH:1440:0A16,"03, TA",4,2,1
MATH:1440:0A16,"06, TA",2,2,1
MATH:1440:0A16,"08, TA",2,3,1
MATH:1440:0A16,"09, TA",4,4,1
MATH:1440:0A16,"10, TA",3,5,1
MATH:1440:0A16,"14, TA",2,2,1
MATH:1440:0A16,"18, TA",5,3,1
MATH:1440:0A16,"23, TA",4,2,1
MATH:1440:0A16,"25, TA",4,4,1
MATH:1440:0A16,"27, TA",5,5,1
MATH:1440:0A16,"30, TA",4,5,1
MATH:1440:0A16,"31, TA",4,1,1
MATH:1440:0A16,"33, TA",6,5,1
MATH:1440:0A16,"34, TA",5,5,1
MATH:1440:0A16,"35, TA",6,5,1
MATH:1440:0A16,"37, TA",3,4,1
MATH:1440:0A16,"42, TA",3,4,1
MATH:1440:0A16,"43, TA",2,5,1
MATH:1440:0A16,"44, TA (2)",3,4,1
MATH:1440:0A16,"50, TA",2,5,1
MATH:1440:0A16,"68, TA",1,5,1
MATH:1440:0A16,"70, TA",1,4,1
MATH:1440:0A16,"71, TA",1,5,1
MATH:1440:0A16,"01, TA",5,0,1
MATH:1440:0A16,"04, TA",2,0,1
MATH:1440:0A16,"05, TA",3,0,1
MATH:1440:0A16,"07, TA",2,0,1
MATH:1440:0A16,"11, TA",2,0,1
MATH:1440:0A16,"12, TA",4,0,1
MATH:1440:0A16,"13, TA",5,0,1
MATH:1440:0A16,"15, TA",2,0,1
MATH:1440:0A16,"16, TA",5,0,1
MATH:1440:0A16,"17, TA",3,0,1
MATH:1440:0A16,"19, TA",4,0,1
MATH:1440:0A16,"20, TA",3,0,1
MATH:1440:0A16,"21, TA",3,0,1
MATH:1440:0A16,"22, TA",2,0,1
MATH:1440:0A16,"24, TA",5,0,1
MATH:1440:0A16,"26, TA",2,0,1
MATH:1440:0A16,"28, TA",2,0,1
MATH:1440:0A16,"29, TA",2,0,1
MATH:1440:0A16,"32, TA",6,0,1
MATH:1440:0A16,"36, TA",3,0,1
MATH:1440:0A16,"38, TA",6,0,1
MATH:1440:0A16,"40, TA",6,0,1
MATH:1440:0A16,"41, TA",2,0,1
MATH:1440:0A16,"45, TA",3,0,1
MATH:1440:0A16,"46, TA",2,0,1
MATH:1440:0A16,"47, TA",2,0,1
MATH:1440:0A16,"48, TA",2,0,1
MATH:1440:0A16,"49, TA",4,0,1
MATH:1440:0A16,"51, TA",3,0,1
MATH:1440:0A16,"52, TA",2,0,1
MATH:1440:0A16,"53, TA",3,0,1
MATH:1440:0A16,"54, TA",1,0,1
MATH:1440:0A16,"55, TA",1,0,1
MATH:1440:0A16,"56, TA",1,0,1
MATH:1440:0A16,"57, TA",1,0,1
MATH:1440:0A16,"58, TA",1,0,1
MATH:1440:0A16,"59, TA",1,0,1
MATH:1440:0A16,"60, TA",1,0,1
MATH:1440:0A16,"61, TA",1,0,1
MATH:1440:0A16,"62, TA",1,0,1
MATH:1440:0A16,"63, TA",1,0,1
MATH:1440:0A16,"64, TA",1,0,1
MATH:1440:0A16,"65, TA",1,0,1
MATH:1440:0A16,"67, TA",1,0,1
MATH:1440:0A16,"69, TA",1,0,1
MATH:1440:0A16,TA 39,6,0,1
MATH:1440:0A17,"02, TA",3,5,1
MATH:1440:0A17,"03, TA",4,2,1
MATH:1440:0A17,"06, TA",2,2,1
MATH:1440:0A17,"08, TA",2,3,1
MATH:1440:0A17,"09, TA",4,4,1
MATH:1440:0A17,"10, TA",3,5,1
MATH:1440:0A17,"14, TA",2,2,1
MATH:1440:0A17,"18, TA",5,3,1
MATH:1440:0A17,"23, TA",4,2,1
MATH:1440:0A17,"25, TA",4,4,1
MATH:1440:0A17,"27, TA",5,5,0
MATH:1440:0A17,"30, TA",4,5,1
MATH:1440:0A17,"31, TA",4,1,1
MATH:1440:0A17,"33, TA",6,5,1
MATH:1440:0A17,"34, TA",5,5,1
MATH:1440:0A17,"35, TA",6,5,1
MATH:1440:0A17,"37, TA",3,4,1
MATH:1440:0A17,"42, TA",3,4,1
MATH:1440:0A17,"43, TA",2,5,1
MATH:1440:0A17,"44, TA (2)",3,4,1
MATH:1440:0A17,"50, TA",2,5,1
MATH:1440:0A17,"68, TA",1,5,1
MATH:1440:0A17,"70, TA",1,4,1
MATH:1440:0A17,"71, TA",1,5,1
MATH:1440:0A17,"04, TA",2,0,1
MATH:1440:0A17,"07, TA",2,0,1
MATH:1440:0A17,"11, TA",2,0,1
MATH:1440:0A17,"12, TA",4,0,1
MATH:1440:0A17,"13, TA",5,0,1
MATH:1440:0A17,"15, TA",2,0,1
MATH:1440:0A17,"16, TA",5,0,1
MATH:1440:0A17,"17, TA",3,0,1
MATH:1440:0A17,"20, TA",3,0,1
MATH:1440:0A17,"21, TA",3,0,1
MATH:1440:0A17,"22, TA",2,0,1
MATH:1440:0A17,"24, TA",5,0,1
MATH:1440:0A17,"26, TA",2,0,1
MATH:1440:0A17,"28, TA",2,0,1
MATH:1440:0A17,"29, TA",2,0,1
MATH:1440:0A17,"32, TA",6,0,1
MATH:1440:0A17,"36, TA",3,0,1
MATH:1440:0A17,"38, TA",6,0,1
MATH:1440:0A17,"40, TA",6,0,1
MATH:1440:0A17,"41, TA",2,0,1
MATH:1440:0A17,"45, TA",3,0,1
MATH:1440:0A17,"46, TA",2,0,1
MATH:1440:0A17,"47, TA",2,0,1
MATH:1440:0A17,"48, TA",2,0,1
MATH:1440:0A17,"49, TA",4,0,1
MATH:1440:0A17,"51, TA",3,0,1
MATH:1440:0A17,"52, TA",2,0,1
MATH:1440:0A17,"53, TA",3,0,1
MATH:1440:0A17,"54, TA",1,0,1
MATH:1440:0A17,"55, TA",1,0,1
MATH:1440:0A17,"56, TA",1,0,1
MATH:1440:0A17,"57, TA",1,0,1
MATH:1440:0A17,"58, TA",1,0,1
MATH:1440:0A17,"59, TA",1,0,1
MATH:1440:0A17,"62, TA",1,0,1
MATH:1440:0A17,"63, TA",1,0,1
MATH:1440:0A17,"64, TA",1,0,1
MATH:1440:0A17,"65, TA",1,0,1
MATH:1440:0A17,"67, TA",1,0,1
MATH:1440:0A17,"69, TA",1,0,1
MATH:1440:0A17,TA 39,6,0,1
MATH:1440:0A20,"02, TA",3,5,0
MATH:1440:0A20,"03, TA",4,2,1
MATH:1440:0A20,"06, TA",2,2,0
MATH:1440:0A20,"08, TA",2,3,1
MATH:1440:0A20,"09, TA",4,4,0
MATH:1440:0A20,"10, TA",3,5,0
MATH:1440:0A20,"14, TA",2,2,1
MATH:1440:0A20,"18, TA",5,3,1
MATH:1440:0A20,"23, TA",4,2,1
MATH:1440:0A20,"25, TA",4,4,1
MATH:1440:0A20,"27, TA",5,5,1
MATH:1440:0A20,"30, TA",4,5,1
MATH:1440:0A20,"31, TA",4,1,0
MATH:1440:0A20,"33, TA",6,5,1
MATH:1440:0A20,"34, TA",5,5,1
MATH:1440:0A20,"35, TA",6,5,1
MATH:1440:0A20,"37, TA",3,4,1
MATH:1440:0A20,"42, TA",3,4,1
MATH:1440:0A20,"43, TA",2,5,0
MATH:1440:0A20,"44, TA (2)",3,4,1
MATH:1440:0A20,"50, TA",2,5,0
MATH:1440:0A20,"68, TA",1,5,0
MATH:1440:0A20,"70, TA",1,4,1
MATH:1440:0A20,"71, TA",1,5,0
MATH:1440:0A20,"01, TA",5,0,1
MATH:1440:0A20,"12, TA",4,0,1
MATH:1440:0A20,"13, TA",5,0,1
MATH:1440:0A20,"19, TA",4,0,1
MATH:1440:0A20,"20, TA",3,0,1
MATH:1440:0A20,"22, TA",2,0,1
MATH:1440:0A20,"24, TA",5,0,1
MATH:1440:0A20,"29, TA",2,0,1
MATH:1440:0A20,"36, TA",3,0,1
MATH:1440:0A20,"38, TA",6,0,1
MATH:1440:0A20,"40, TA",6,0,1
MATH:1440:0A20,"41, TA",2,0,1
MATH:1440:0A20,"45, TA",3,0,1
MATH:1440:0A20,"46, TA",2,0,1
MATH:1440:0A20,"47, TA",2,0,1
MATH:1440:0A20,"48, TA",2,0,1
MATH:1440:0A20,"49, TA",4,0,1
MATH:1440:0A20,"51, TA",3,0,1
MATH:1440:0A20,"52, TA",2,0,1
MATH:1440:0A20,"53, TA",3,0,1
MATH:1440:0A20,"61, TA",1,0,1
MATH:1440:0A20,"63, TA",1,0,1
MATH:1440:0A20,"64, TA",1,0,1
MATH:1440:0A20,"69, TA",1,0,1
MATH:1440:0A22,"02, TA",3,5,1
MATH:1440:0A22,"03, TA",4,2,1
MATH:1440:0A22,"06, TA",2,2,0
MATH:1440:0A22,"08, TA",2,3,0
MATH:1440:0A22,"09, TA",4,4,1
MATH:1440:0A22,"10, TA",3,5,1
MATH:1440:0A22,"14, TA",2,2,0
MATH:1440:0A22,"18, TA",5,3,1
MATH:1440:0A22,"23, TA",4,2,1
MATH:1440:0A22,"25, TA",4,4,1
MATH:1440:0A22,"27, TA",5,5,1
MATH:1440:0A22,"30, TA",4,5,0
MATH:1440:0A22,"31, TA",4,1,1
MATH:1440:0A22,"33, TA",6,5,1
MATH:1440:0A22,"34, TA",5,5,1
MATH:1440:0A22,"35, TA",6,5,1
MATH:1440:0A22,"37, TA",3,4,1
MATH:1440:0A22,"42, TA",3,4,1
MATH:1440:0A22,"43, TA",2,5,0
MATH:1440:0A22,"44, TA (2)",3,4,0
MATH:1440:0A22,"50, TA",2,5,1
MATH:1440:0A22,"68, TA",1,5,0
MATH:1440:0A22,"70, TA",1,4,0
MATH:1440:0A22,"71, TA",1,5,1
MATH:1440:0A22,"01, TA",5,0,1
MATH:1440:0A22,"04, TA",2,0,1
MATH:1440:0A22,"05, TA",3,0,1
MATH:1440:0A22,"07, TA",2,0,1
MATH:1440:0A22,"11, TA",2,0,1
MATH:1440:0A22,"12, TA",4,0,1
MATH:1440:0A22,"13, TA",5,0,1
MATH:1440:0A22,"17, TA",3,0,1
MATH:1440:0A22,"19, TA",4,0,1
MATH:1440:0A22,"21, TA",3,0,1
MATH:1440:0A22,"24, TA",5,0,1
MATH:1440:0A22,"26, TA",2,0,1
MATH:1440:0A22,"32, TA",6,0,1
MATH:1440:0A22,"36, TA",3,0,1
MATH:1440:0A22,"38, TA",6,0,1
MATH:1440:0A22,"45, TA",3,0,1
MATH:1440:0A22,"49, TA",4,0,1
MATH:1440:0A22,"51, TA",3,0,1
MATH:1440:0A22,"52, TA",2,0,1
MATH:1440:0A22,"53, TA",3,0,1
MATH:1440:0A22,"54, TA",1,0,1
MATH:1440:0A22,"55, TA",1,0,1
MATH:1440:0A22,"57, TA",1,0,1
MATH:1440:0A22,"60, TA",1,0,1
MATH:1440:0A22,"61, TA",1,0,1
MATH:1440:0A22,"63, TA",1,0,1
MATH:1440:0A22,"65, TA",1,0,1
MATH:1440:0A22,"66, TA",1,0,1
MATH:1440:0A22,"67, TA",1,0,1
MATH:1440:0A22,"69, TA",1,0,1
MATH:1440:0A22,TA 39,6,0,1
MATH:1460:0071,"04, TA",2,2,0
MATH:1460:0071,"05, TA",3,4,0
MATH:1460:0071,"07, TA",2,4,0
MATH:1460:0071,"08, TA",2,4,1
MATH:1460:0071,"09, TA",4,2,0
MATH:1460:0071,"10, TA",3,4,0
MATH:1460:0071,"14, TA",2,1,1
MATH:1460:0071,"15, TA",2,4,0
MATH:1460:0071,"16, TA",5,4,0
MATH:1460:0071,"17, TA",3,4,0
MATH:1460:0071,"23, TA",4,4,1
MATH:1460:0071,"25, TA",4,1,1
MATH:1460:0071,"27, TA",5,1,1
MATH:1460:0071,"28, TA",2,5,0
MATH:1460:0071,"29, TA",2,2,1
MATH:1460:0071,"30, TA",4,1,1
MATH:1460:0071,"31, TA",4,4,0
MATH:1460:0071,"34, TA",5,4,1
MATH:1460:0071,"35, TA",6,1,1
MATH:1460:0071,"36, TA",3,4,1
MATH:1460:0071,"37, TA",3,1,1
MATH:1460:0071,"38, TA",6,2,1
MATH:1460:0071,"42, TA",3,5,1
MATH:1460:0071,"44, TA (2)",3,3,1
MATH:1460:0071,"45, TA",3,5,1
MATH:1460:0071,"46, TA",2,1,1
MATH:1460:0071,"62, TA",1,1,0
MATH:1460:0071,"70, TA",1,5,1
MATH:1460:0071,"01, TA",5,0,1
MATH:1460:0071,"03, TA",4,0,1
MATH:1460:0071,"12, TA",4,0,1
MATH:1460:0071,"13, TA",5,0,1
MATH:1460:0071,"18, TA",5,0,1
MATH:1460:0071,"19, TA",4,0,1
MATH:1460:0071,"20, TA",3,0,1
MATH:1460:0071,"22, TA",2,0,1
MATH:1460:0071,"24, TA",5,0,1
MATH:1460:0071,"33, TA",6,0,1
MATH:1460:0071,"40, TA",6,0,1
MATH:1460:0071,"41, TA",2,0,1
MATH:1460:0071,"47, TA",2,0,1
MATH:1460:0071,"48, TA",2,0,1
MATH:1460:0071,"49, TA",4,0,1
MATH:1460:0071,"51, TA",3,0,1
MATH:1460:0071,"52, TA",2,0,1
MATH:1460:0071,"53, TA",3,0,1
MATH:1460:0071,"61, TA",1,0,1
MATH:1460:0071,"63, TA",1,0,1
MATH:1460:0071,"64, TA",1,0,1
MATH:1460:0071,"69, TA",1,0,1
MATH:1460:0081,"04, TA",2,2,1
MATH:1460:0081,"05, TA",3,4,1
